AVGO,SYK,SWKS,SUI,SAP,QCOM,MHK,KB,ELS,ATVI,ANTM,AAPL
0.170833134,0.220791512,0.140542319,0.252267341,0.114124362,0.301142754,0.346703168,0.172469375,0.294925421,0.178496279,0.191473005,0.033760206
0.175547451,0.196765022,0.155092665,0.256634053,0.123163932,0.277552666,0.339976728,0.178272083,0.292254723,0.16193474,0.207485246,0.044819623
0.16183858,0.205873093,0.184689125,0.193819308,0.146892655,0.286398889,0.343796625,0.191811734,0.244944611,0.157465813,0.233432984,0.056344627
0.158675035,0.217964863,0.186342663,0.194155015,0.174689333,0.300405562,0.367629955,0.220180496,0.23235392,0.169821254,0.224365732,0.038416795
0.162955186,0.203360593,0.181382296,0.136378968,0.149152678,0.27865838,0.339229377,0.231463572,0.157573337,0.166929535,0.227163147,0.039580927
0.159791641,0.211997464,0.263392856,0.151494755,0.166101831,0.338002323,0.340890206,0.245325596,0.209461931,0.151945335,0.258319664,0.052270146
0.16680107,0.219535199,0.272321444,0.155861466,0.203389831,0.366384228,0.377844171,0.254029691,0.225104969,0.164300671,0.265650569,0.087078035
0.184665999,0.211212351,0.262070072,0.174336541,0.169039616,0.36675275,0.382909774,0.25306254,0.226249532,0.186382688,0.287932927,0.16309663
0.182618967,0.210898218,0.245866435,0.160228446,0.17920904,0.349060157,0.380169358,0.262733688,0.220526449,0.178759108,0.278479749,0.17159493
0.196513918,0.209484964,0.258763243,0.14511239,0.184858757,0.356800629,0.369041664,0.258220503,0.183136329,0.171661422,0.292273595,0.178579772
0.218472818,0.208071585,0.261904811,0.114208864,0.183050983,0.32104681,0.373858156,0.253707286,0.163296382,0.185856925,0.276743547,0.181955802
0.213696414,0.230370656,0.280919261,0.152838423,0.192768497,0.336527903,0.3981066,0.247904578,0.238076964,0.187434239,0.27298161,0.195459828
0.203399354,0.21466714,0.270833398,0.201209332,0.194576271,0.326944489,0.382909774,0.237911057,0.31934385,0.186382688,0.262178003,0.192898792
0.211029129,0.225031398,0.312334635,0.192139664,0.165423706,0.316623699,0.383989371,0.217601547,0.252193829,0.192428954,0.244718776,0.199534403
0.217356305,0.215766386,0.31762564,0.181726564,0.14666678,0.298562584,0.375851097,0.201805287,0.236932439,0.16955832,0.247805571,0.227124563
0.229018051,0.220477363,0.345899431,0.168626162,0.158418124,0.326575819,0.372944678,0.198581528,0.178557809,0.178496279,0.250699397,0.253317808
0.215619446,0.212939754,0.350859798,0.204232375,0.142598983,0.330261703,0.385401079,0.170857544,0.227394095,0.185068308,0.253978996,0.252619357
0.245580288,0.210270062,0.310681213,0.24554927,0.148248701,0.28971625,0.361152635,0.159252095,0.250667656,0.140904274,0.247419644,0.23399306
0.243037089,0.19142589,0.334325408,0.251595625,0.110282599,0.296350973,0.353678719,0.154094133,0.239984786,0.139064106,0.22841703,0.217462154
0.26369339,0.195979925,0.355654788,0.258649672,0.105988746,0.280132799,0.349941824,0.1631206,0.259443085,0.153785477,0.255811754,0.213271316
0.267787361,0.186714788,0.354828019,0.250587697,0.118644068,0.260597154,0.3321707,0.154094133,0.257153653,0.139326934,0.252724969,0.211874308
0.24266483,0.191111867,0.369708987,0.237151554,0.162034011,0.2823443,0.338315899,0.179561541,0.262113783,0.154574094,0.266711629,0.240046576
0.243781435,0.172424651,0.350859798,0.262680408,0.131751435,0.262071573,0.310911792,0.149258575,0.276993601,0.146950514,0.25195327,0.226658905
0.24713106,0.208385718,0.357969586,0.269062772,0.169943593,0.283450197,0.316558635,0.139264958,0.307516112,0.160620361,0.28976555,0.241909253
0.239811458,0.195665792,0.369212972,0.266711412,0.174237424,0.291927861,0.33740243,0.145712444,0.31819902,0.16561505,0.237580838,0.228754365
0.255753348,0.17635053,0.364583375,0.262008725,0.189830531,0.301511276,0.324862903,0.140554481,0.31934385,0.150367996,0.20999329,0.217112923
0.240183631,0.172581718,0.36375659,0.243197909,0.195932316,0.295982451,0.32668985,0.148291425,0.270507298,0.156414262,0.219446324,0.223748545
0.246262634,0.169755085,0.34093918,0.202552731,0.184858757,0.284924469,0.337568424,0.15473891,0.288439423,0.134595179,0.222436563,0.201862656
0.257366214,0.141331643,0.348379607,0.160900129,0.185536859,0.266494685,0.307839254,0.134751773,0.239603138,0.105678173,0.215491439,0.172875488
0.236896,0.143844252,0.336474829,0.145784375,0.167683729,0.29119067,0.2909816,0.135718923,0.234643313,0.107518341,0.219446324,0.178463334
0.251969464,0.149654475,0.338128367,0.107154817,0.168813582,0.295982451,0.286746348,0.144745293,0.223578795,0.117245022,0.214912698,0.183818386
0.234600888,0.139447284,0.347883591,0.152838423,0.170395503,0.333947733,0.301029697,0.158929723,0.262495126,0.116193471,0.228127659,0.190686883
0.228211712,0.138190987,0.353174596,0.148135702,0.171751548,0.340951014,0.304932711,0.156350741,0.283861209,0.103049414,0.219735694,0.18125735
0.227591366,0.13960424,0.350033029,0.182734257,0.178305243,0.318098118,0.304766592,0.154094133,0.293780896,0.107255512,0.245586886,0.181373695
0.227529366,0.113693533,0.315310826,0.240846549,0.177627119,0.310357646,0.288324176,0.15377176,0.332315884,0.117770679,0.22311185,0.17997678
0.238508772,0.143530119,0.31663361,0.209271071,0.181920972,0.307408807,0.262248784,0.139264958,0.341091276,0.1227655,0.253593079,0.181955802
0.22690902,0.138033904,0.293650824,0.189452328,0.164971819,0.319572538,0.25809665,0.121856867,0.317817677,0.114616158,0.242017917,0.165774208
0.224427821,0.143373163,0.280092624,0.181390588,0.152316497,0.336527903,0.27835908,0.136041296,0.298740988,0.11277599,0.259959463,0.141792779
0.218596904,0.140389463,0.27976187,0.174336541,0.149830621,0.341319684,0.27786084,0.136685977,0.311713022,0.089379567,0.249638328,0.138766062
0.200483896,0.120760068,0.233465643,0.109170201,0.109378621,0.333947733,0.236754617,0.111218569,0.262876736,0.082281776,0.198610952,0.126076844
0.199491376,0.110866901,0.250826686,0.109170201,0.11299435,0.3313676,0.234346437,0.102514507,0.288058119,0.072029437,0.167068509,0.12549483
0.197444345,0.105527642,0.232473629,0.103123812,0.097627096,0.350165907,0.229280826,0.091231431,0.269744345,0.069926388,0.147197794,0.124447053
0.201662495,0.106469806,0.282242045,0.1064831,0.100339028,0.381127945,0.242235466,0.111863346,0.251430609,0.075183985,0.154142918,0.134225911
0.174368845,0.116048967,0.283730206,0.124621964,0.111186554,0.357537857,0.2909816,0.10380403,0.247615309,0.080704515,0.145943911,0.147497144
0.159109301,0.107412111,0.235615064,0.15754111,0.105084768,0.347217215,0.291562832,0.073500967,0.294162506,0.089379567,0.151924378,0.129918543
0.14465609,0.085741181,0.217096629,0.164595157,0.128587616,0.364541102,0.28458728,0.052869149,0.280045642,0.102260691,0.162727841,0.121187461
0.168724015,0.076319087,0.240575447,0.18206254,0.133107503,0.337265131,0.274705185,0.049967795,0.275085817,0.107518341,0.140638587,0.118626332
0.184541912,0.059987415,0.175264522,0.12495794,0.075028226,0.2886105,0.232104252,0.017085751,0.221289707,0.093322784,0.129931526,0.073923229
0.130388966,0.083228681,0.1496363,0.142089347,0.099435051,0.319203869,0.221807035,0.02417795,0.23273553,0.099106144,0.147390752,0.076484369
0.128155847,0.09013826,0.14384928,0.173328849,0.136949266,0.31994106,0.159940142,0.024822695,0.273941254,0.11041006,0.144786296,0.07473813
0.137212308,0.055119372,0.129960325,0.132011988,0.090621514,0.315517949,0.156867605,0.029658285,0.196871278,0.094374283,0.130510266,0.067054731
0.109546579,0.044126958,0.11193784,0.10211612,0.107570667,0.274972349,0.122903184,0.026756899,0.219381924,0.068611956,0.13552622,0.050640344
0.104211922,0.046796524,0.139550305,0.09439039,0.126101718,0.306671615,0.121989706,0.049323017,0.203738886,0.089379567,0.144207556,0.076135044
0.100241945,0.026067883,0.11871694,0.100436745,0.126779661,0.23811278,0.115429268,0.035783366,0.170545638,0.054416399,0.096556402,0.066356279
0.087029333,0.013819157,0.102843942,0.075915315,0.106892723,0.225580674,0.093755246,0.043520309,0.145745866,0.019978915,0.104176746,0.068917408
0.073506648,0.003611856,0.129960325,0.06953295,0.107344633,0.200884689,0.093755246,0.078981302,0.130102866,0.034963194,0.099739531,0.090570503
0.088890279,0.021042774,0.092427259,0.068861267,0.084067819,0.138960612,0.064275072,0.039974178,0.116749222,0.034174524,0.073406011,0.073341122
0.076670186,0.019943528,0.029431265,0.035942088,0.037514192,0.058975384,0.028483704,0.023210864,0.063716065,0,0.041767166,0.042491288
0.066745255,0.001570446,0,0.00403087,0.051299525,0.00147442,0.008636505,0,0.051125374,0.063091451,0.026622958,0.039115258
0.089138365,0.032035172,0.022321477,0.021162277,0.066214689,0,0.050489963,0.012894874,0.060282375,0.053364849,0.040995467,0.04575088
0.061596679,0.009108055,0.030588672,0,0.064632768,0.023958794,0.015944177,0.012572566,0.003052308,0.018138747,0.02507957,0.05413273
0.033186566,0,0.057043664,0.027880348,0.051751435,0.034279399,0,0.021276564,0,0.015772817,0,0.054365605
0,0.013348083,0.104332037,0.072556262,0.076384294,0.03907118,0.067596729,0.042875532,0.070202063,0.063354359,0.059419274,0.042840519
0.017926922,0.054648282,0.167824096,0.126301608,0.140339119,0.099520874,0.110031544,0.033849162,0.10072488,0.100420602,0.090865228,0.072875452
0.02109051,0.047581622,0.170965663,0.140409703,0.159322102,0.065241474,0.080634487,0.01837521,0.130866087,0.131440526,0.092697995,0.069965092
0.034427165,0.046639458,0.175760653,0.133691631,0.128587616,0.007003429,0.094502606,0.011605416,0.103014006,0.139326934,0.094434274,0.048195653
0.074747247,0.048837934,0.227678639,0.138058343,0.173559322,0.116107716,0.131539564,0.047388814,0.116749222,0.172187079,0.120574903,0.07089643
